Stock,Date
쌍용씨앤이,2009-07-21
쌍용씨앤이,2009-12-18
쌍용씨앤이,2010-08-23
쌍용씨앤이,2010-12-16
쌍용씨앤이,2011-03-15
쌍용씨앤이,2011-07-04
쌍용씨앤이,2011-12-12
쌍용씨앤이,2012-01-06
쌍용씨앤이,2012-06-20
쌍용씨앤이,2012-08-09
쌍용씨앤이,2012-11-05
쌍용씨앤이,2012-12-14
쌍용씨앤이,2013-05-14
쌍용씨앤이,2013-09-17
쌍용씨앤이,2013-11-01
쌍용씨앤이,2013-11-22
쌍용씨앤이,2014-04-24
쌍용씨앤이,2014-08-21
쌍용씨앤이,2014-09-17
쌍용씨앤이,2014-10-28
쌍용씨앤이,2014-12-04
쌍용씨앤이,2015-05-15
쌍용씨앤이,2015-07-07
쌍용씨앤이,2015-09-07
쌍용씨앤이,2015-10-08
쌍용씨앤이,2015-10-26
쌍용씨앤이,2015-12-23
쌍용씨앤이,2016-01-29
쌍용씨앤이,2016-06-10
쌍용씨앤이,2016-07-05
쌍용씨앤이,2016-10-26
쌍용씨앤이,2016-11-14
쌍용씨앤이,2017-02-10
쌍용씨앤이,2017-05-11
쌍용씨앤이,2017-06-27
쌍용씨앤이,2017-10-16
쌍용씨앤이,2018-01-08
쌍용씨앤이,2018-01-24
쌍용씨앤이,2018-02-27
쌍용씨앤이,2018-08-14
쌍용씨앤이,2018-11-21
쌍용씨앤이,2019-04-11
쌍용씨앤이,2019-06-04
쌍용씨앤이,2019-09-02
쌍용씨앤이,2019-12-23
쌍용씨앤이,2020-04-16
쌍용씨앤이,2020-08-06
쌍용씨앤이,2020-12-04
쌍용씨앤이,2021-01-20
쌍용씨앤이,2021-02-08
쌍용씨앤이,2021-03-16
쌍용씨앤이,2021-08-30
쌍용씨앤이,2021-11-05
쌍용씨앤이,2021-12-17
쌍용씨앤이,2022-01-05
쌍용씨앤이,2022-03-08
쌍용씨앤이,2022-08-08
쌍용씨앤이,2022-11-16
쌍용씨앤이,2022-12-09
쌍용씨앤이,2022-12-13
쌍용씨앤이,2023-02-02
쌍용씨앤이,2023-03-23
쌍용씨앤이,2023-05-08
쌍용씨앤이,2023-08-03
쌍용씨앤이,2023-10-19
쌍용씨앤이,2024-01-30
안국약품,2000-11-14
안국약품,2000-12-12
안국약품,2001-01-31
안국약품,2001-05-02
안국약품,2001-07-06
안국약품,2001-10-15
안국약품,2002-01-04
안국약품,2002-03-21
안국약품,2002-05-21
안국약품,2002-10-21
안국약품,2003-03-24
안국약품,2003-06-03
안국약품,2003-08-01
안국약품,2003-09-01
안국약품,2003-11-20
안국약품,2003-12-05
안국약품,2003-12-10
안국약품,2003-12-15
안국약품,2004-02-19
안국약품,2004-04-20
안국약품,2004-06-15
안국약품,2004-08-13
안국약품,2004-08-20
안국약품,2004-08-26
안국약품,2005-05-19
안국약품,2005-09-06
안국약품,2005-12-01
안국약품,2006-02-23
안국약품,2006-04-04
안국약품,2006-07-14
안국약품,2006-09-06
안국약품,2006-10-31
안국약품,2007-02-02
안국약품,2007-04-18
안국약품,2007-05-03
안국약품,2007-08-09
안국약품,2007-08-14
안국약품,2007-08-27
안국약품,2007-12-10
안국약품,2008-03-06
안국약품,2008-03-25
안국약품,2008-07-16
안국약품,2009-01-14
안국약품,2009-03-27
안국약품,2009-06-12
안국약품,2009-07-03
안국약품,2009-12-16
안국약품,2010-05-31
안국약품,2010-11-01
안국약품,2010-12-24
안국약품,2011-08-04
안국약품,2011-08-23
안국약품,2011-10-27
안국약품,2012-01-05
안국약품,2012-04-19
안국약품,2012-06-01
안국약품,2012-07-18
안국약품,2012-09-17
안국약품,2012-12-13
안국약품,2013-01-15
안국약품,2013-02-13
안국약품,2013-02-27
안국약품,2013-04-17
안국약품,2013-05-15
안국약품,2013-07-22
안국약품,2013-11-25
안국약품,2013-12-16
안국약품,2013-12-18
안국약품,2014-07-14
안국약품,2014-10-17
안국약품,2015-01-20
안국약품,2015-11-09
안국약품,2016-01-12
안국약품,2016-04-04
안국약품,2016-04-27
안국약품,2016-05-13
안국약품,2016-12-20
안국약품,2017-02-17
안국약품,2017-04-07
안국약품,2017-04-20
안국약품,2017-06-01
안국약품,2017-08-25
안국약품,2017-10-27
안국약품,2018-01-03
안국약품,2018-08-22
안국약품,2019-01-18
안국약품,2019-08-22
안국약품,2020-01-02
안국약품,2020-01-14
안국약품,2020-04-07
안국약품,2020-12-21
안국약품,2021-01-07
안국약품,2021-01-15
안국약품,2021-04-09
안국약품,2021-05-21
안국약품,2021-06-07
안국약품,2021-12-15
안국약품,2022-02-07
안국약품,2022-08-04
안국약품,2022-11-02
안국약품,2022-11-16
안국약품,2023-04-14
안국약품,2023-07-03
안국약품,2023-08-10
안국약품,2023-09-14
안국약품,2023-11-14
대한화섬,2000-01-14
대한화섬,2000-08-17
대한화섬,2000-11-27
대한화섬,2000-12-18
대한화섬,2001-01-12
대한화섬,2001-04-02
대한화섬,2001-09-11
대한화섬,2001-10-23
대한화섬,2002-08-16
대한화섬,2002-10-29
대한화섬,2003-04-04
대한화섬,2003-10-14
대한화섬,2003-12-09
대한화섬,2004-02-06
대한화섬,2004-07-09
대한화섬,2004-08-05
대한화섬,2004-08-10
대한화섬,2004-10-27
대한화섬,2004-11-02
대한화섬,2005-04-29
대한화섬,2005-06-14
대한화섬,2005-08-23
대한화섬,2005-09-15
대한화섬,2006-01-12
대한화섬,2006-03-02
대한화섬,2006-04-07
대한화섬,2006-08-18
대한화섬,2007-01-17
대한화섬,2007-04-12
대한화섬,2007-10-05
대한화섬,2008-01-04
대한화섬,2008-05-06
대한화섬,2008-08-05
대한화섬,2009-03-25
대한화섬,2009-07-03
대한화섬,2009-07-21
대한화섬,2009-11-18
대한화섬,2009-11-23
대한화섬,2009-12-02
대한화섬,2009-12-08
대한화섬,2010-03-04
대한화섬,2010-03-16
대한화섬,2010-05-17
대한화섬,2010-07-14
대한화섬,2010-07-22
대한화섬,2010-09-17
대한화섬,2011-01-20
대한화섬,2011-02-01
대한화섬,2011-05-12
대한화섬,2011-07-06
대한화섬,2011-10-31
대한화섬,2012-02-06
대한화섬,2012-09-06
대한화섬,2012-12-24
대한화섬,2013-03-14
대한화섬,2013-04-25
대한화섬,2013-08-12
대한화섬,2013-12-12
대한화섬,2013-12-19
대한화섬,2014-07-21
대한화섬,2014-08-13
대한화섬,2015-02-13
대한화섬,2015-10-05
대한화섬,2016-04-07
대한화섬,2016-05-30
대한화섬,2016-06-08
대한화섬,2016-07-25
대한화섬,2016-08-03
대한화섬,2016-10-06
대한화섬,2016-12-19
대한화섬,2017-04-24
대한화섬,2017-07-21
대한화섬,2017-08-18
대한화섬,2017-09-19
대한화섬,2017-11-03
대한화섬,2018-01-29
대한화섬,2018-04-11
대한화섬,2018-07-16
대한화섬,2018-08-06
대한화섬,2018-09-14
대한화섬,2019-01-30
대한화섬,2019-04-10
대한화섬,2019-05-21
대한화섬,2019-05-23
대한화섬,2019-09-19
대한화섬,2020-04-16
대한화섬,2020-07-17
대한화섬,2020-08-13
대한화섬,2020-11-02
대한화섬,2021-09-08
대한화섬,2021-11-15
대한화섬,2022-01-07
대한화섬,2022-02-24
대한화섬,2022-03-24
대한화섬,2022-04-21
대한화섬,2022-05-19
대한화섬,2022-08-12
대한화섬,2022-11-10
대한화섬,2023-01-18
대한화섬,2023-08-16
대한화섬,2023-11-22
대한화섬,2024-03-21
S&K폴리텍,2008-02-22
S&K폴리텍,2008-06-12
S&K폴리텍,2008-09-18
S&K폴리텍,2008-12-05
S&K폴리텍,2009-03-10
S&K폴리텍,2009-06-10
S&K폴리텍,2009-12-15
S&K폴리텍,2010-03-17
S&K폴리텍,2010-04-26
S&K폴리텍,2010-06-07
S&K폴리텍,2010-07-12
S&K폴리텍,2010-09-27
S&K폴리텍,2010-11-18
S&K폴리텍,2011-02-15
S&K폴리텍,2011-03-30
S&K폴리텍,2011-07-19
S&K폴리텍,2011-11-07
S&K폴리텍,2011-12-01
S&K폴리텍,2012-02-06
S&K폴리텍,2012-06-21
S&K폴리텍,2012-07-30
S&K폴리텍,2012-09-19
S&K폴리텍,2012-12-28
S&K폴리텍,2013-02-01
S&K폴리텍,2013-02-20
S&K폴리텍,2013-08-14
S&K폴리텍,2014-02-12
S&K폴리텍,2014-04-09
S&K폴리텍,2014-05-07
S&K폴리텍,2014-07-23
S&K폴리텍,2014-09-16
S&K폴리텍,2014-10-21
S&K폴리텍,2015-02-10
S&K폴리텍,2015-06-19
S&K폴리텍,2015-07-02
S&K폴리텍,2015-10-06
S&K폴리텍,2015-11-24
S&K폴리텍,2015-12-07
S&K폴리텍,2016-03-03
S&K폴리텍,2016-07-08
S&K폴리텍,2016-09-28
S&K폴리텍,2016-11-11
S&K폴리텍,2017-02-06
S&K폴리텍,2017-02-20
S&K폴리텍,2017-05-11
S&K폴리텍,2017-08-21
S&K폴리텍,2017-10-31
S&K폴리텍,2018-08-09
S&K폴리텍,2018-11-06
S&K폴리텍,2019-01-18
S&K폴리텍,2019-04-10
S&K폴리텍,2019-05-20
S&K폴리텍,2019-08-08
S&K폴리텍,2019-11-19
S&K폴리텍,2020-02-14
S&K폴리텍,2020-03-04
S&K폴리텍,2020-05-06
S&K폴리텍,2020-11-20
S&K폴리텍,2020-12-14
S&K폴리텍,2021-04-07
S&K폴리텍,2021-08-02
S&K폴리텍,2021-09-07
S&K폴리텍,2021-11-03
S&K폴리텍,2021-12-16
S&K폴리텍,2021-12-21
S&K폴리텍,2022-01-13
S&K폴리텍,2022-03-24
S&K폴리텍,2022-08-02
S&K폴리텍,2022-11-07
S&K폴리텍,2023-01-26
S&K폴리텍,2023-04-19
S&K폴리텍,2023-11-07
S&K폴리텍,2023-11-16
타임기술,2021-08-13
타임기술,2022-01-21
타임기술,2022-03-15
타임기술,2022-07-13
타임기술,2022-08-29
타임기술,2022-09-21
타임기술,2022-10-11
타임기술,2022-10-26
타임기술,2022-11-23
타임기술,2022-12-02
타임기술,2023-03-06
타임기술,2023-03-20
타임기술,2023-05-09
타임기술,2023-08-22
타임기술,2023-09-27
타임기술,2024-01-11
타임기술,2024-01-23
타임기술,2024-03-05
타임기술,2024-04-03
BGF리테일,2018-01-18
BGF리테일,2018-04-10
BGF리테일,2018-06-07
BGF리테일,2018-08-30
BGF리테일,2018-11-26
BGF리테일,2019-02-18
BGF리테일,2019-06-28
BGF리테일,2019-07-19
BGF리테일,2020-01-16
BGF리테일,2020-04-10
BGF리테일,2020-10-13
BGF리테일,2020-10-19
BGF리테일,2020-11-05
BGF리테일,2020-12-18
BGF리테일,2021-05-10
BGF리테일,2021-08-11
BGF리테일,2021-08-25
BGF리테일,2021-10-08
BGF리테일,2022-01-20
BGF리테일,2022-07-01
BGF리테일,2022-10-07
BGF리테일,2023-04-05
BGF리테일,2023-04-25
BGF리테일,2023-04-28
BGF리테일,2023-05-24
BGF리테일,2023-11-07
BGF리테일,2024-01-08
BGF리테일,2024-04-22
사조오양,2000-01-14
사조오양,2000-03-06
사조오양,2000-06-28
사조오양,2000-08-25
사조오양,2001-01-08
사조오양,2001-03-21
사조오양,2001-04-19
사조오양,2001-04-24
사조오양,2001-05-02
사조오양,2001-06-07
사조오양,2001-08-21
사조오양,2001-10-12
사조오양,2001-11-15
사조오양,2002-01-28
사조오양,2002-08-30
사조오양,2002-11-19
사조오양,2003-03-20
사조오양,2003-12-03
사조오양,2004-03-23
사조오양,2004-04-08
사조오양,2004-06-30
사조오양,2004-08-19
사조오양,2004-12-03
사조오양,2004-12-20
사조오양,2005-06-10
사조오양,2005-08-12
사조오양,2005-08-19
사조오양,2006-01-10
사조오양,2006-02-21
사조오양,2006-07-31
사조오양,2006-11-03
사조오양,2006-11-23
사조오양,2007-04-09
사조오양,2007-05-16
사조오양,2007-11-23
사조오양,2008-04-11
사조오양,2008-05-06
사조오양,2008-11-14
사조오양,2008-12-10
사조오양,2009-03-25
사조오양,2009-08-17
사조오양,2009-11-20
사조오양,2010-04-22
사조오양,2010-04-30
사조오양,2010-06-22
사조오양,2010-09-02
사조오양,2011-01-05
사조오양,2011-07-08
사조오양,2011-08-29
사조오양,2011-10-13
사조오양,2011-11-30
사조오양,2012-07-10
사조오양,2012-08-16
사조오양,2013-01-16
사조오양,2013-04-19
사조오양,2013-07-19
사조오양,2013-12-04
사조오양,2014-02-26
사조오양,2014-06-02
사조오양,2014-06-05
사조오양,2014-07-15
사조오양,2015-01-29
사조오양,2015-06-02
사조오양,2015-07-09
사조오양,2015-08-31
사조오양,2015-11-25
사조오양,2016-01-04
사조오양,2016-03-30
사조오양,2016-08-01
사조오양,2016-08-16
사조오양,2016-10-06
사조오양,2016-11-15
사조오양,2017-04-27
사조오양,2017-10-23
사조오양,2018-01-25
사조오양,2018-03-14
사조오양,2018-04-18
사조오양,2018-09-11
사조오양,2019-01-14
사조오양,2019-04-19
사조오양,2019-08-19
사조오양,2019-09-17
사조오양,2020-02-12
사조오양,2020-04-10
사조오양,2020-06-22
사조오양,2020-07-17
사조오양,2020-08-31
사조오양,2020-10-12
사조오양,2020-11-10
사조오양,2021-03-08
사조오양,2021-03-15
사조오양,2021-05-11
사조오양,2022-01-03
사조오양,2022-02-04
사조오양,2022-08-08
사조오양,2022-11-18
사조오양,2022-11-23
사조오양,2023-01-10
사조오양,2023-05-11
사조오양,2023-08-23
사조오양,2023-11-10
사조오양,2023-11-14
사조오양,2024-02-06
사조오양,2024-02-20
사조오양,2024-04-22
CJ프레시웨이,2001-10-16
CJ프레시웨이,2002-04-17
CJ프레시웨이,2002-07-12
CJ프레시웨이,2002-08-09
CJ프레시웨이,2002-11-18
CJ프레시웨이,2003-04-14
CJ프레시웨이,2003-07-04
CJ프레시웨이,2003-12-16
CJ프레시웨이,2004-04-23
CJ프레시웨이,2004-08-30
CJ프레시웨이,2004-11-11
CJ프레시웨이,2005-01-03
CJ프레시웨이,2005-04-14
CJ프레시웨이,2005-06-16
CJ프레시웨이,2005-09-08
CJ프레시웨이,2005-11-24
CJ프레시웨이,2006-04-27
CJ프레시웨이,2006-09-21
CJ프레시웨이,2006-11-20
CJ프레시웨이,2007-03-27
CJ프레시웨이,2007-05-28
CJ프레시웨이,2007-10-02
CJ프레시웨이,2008-01-08
CJ프레시웨이,2008-02-12
CJ프레시웨이,2008-05-02
CJ프레시웨이,2008-12-26
CJ프레시웨이,2009-03-11
CJ프레시웨이,2009-07-06
CJ프레시웨이,2010-03-18
CJ프레시웨이,2010-04-29
CJ프레시웨이,2010-10-26
CJ프레시웨이,2011-05-30
CJ프레시웨이,2011-10-21
CJ프레시웨이,2011-12-23
CJ프레시웨이,2012-03-23
CJ프레시웨이,2012-07-03
CJ프레시웨이,2013-01-17
CJ프레시웨이,2013-03-08
CJ프레시웨이,2013-10-01
CJ프레시웨이,2013-11-21
CJ프레시웨이,2014-02-27
CJ프레시웨이,2014-04-11
CJ프레시웨이,2014-05-29
CJ프레시웨이,2014-06-18
CJ프레시웨이,2014-12-12
CJ프레시웨이,2015-03-27
CJ프레시웨이,2015-03-31
CJ프레시웨이,2015-04-24
CJ프레시웨이,2015-05-13
CJ프레시웨이,2015-07-08
CJ프레시웨이,2015-11-26
CJ프레시웨이,2016-09-22
CJ프레시웨이,2016-11-16
CJ프레시웨이,2017-01-03
CJ프레시웨이,2017-01-13
CJ프레시웨이,2017-04-03
CJ프레시웨이,2017-04-20
CJ프레시웨이,2017-06-28
CJ프레시웨이,2017-07-18
CJ프레시웨이,2017-10-30
CJ프레시웨이,2017-12-22
CJ프레시웨이,2018-02-12
CJ프레시웨이,2018-04-11
CJ프레시웨이,2018-06-12
CJ프레시웨이,2018-08-27
CJ프레시웨이,2018-12-03
CJ프레시웨이,2018-12-13
CJ프레시웨이,2019-04-12
CJ프레시웨이,2019-06-24
CJ프레시웨이,2019-11-12
CJ프레시웨이,2019-12-16
CJ프레시웨이,2020-04-23
CJ프레시웨이,2020-08-13
CJ프레시웨이,2020-09-11
CJ프레시웨이,2020-11-11
CJ프레시웨이,2021-07-27
CJ프레시웨이,2022-01-28
CJ프레시웨이,2022-04-05
CJ프레시웨이,2022-06-09
CJ프레시웨이,2022-08-05
CJ프레시웨이,2022-11-10
CJ프레시웨이,2022-12-05
CJ프레시웨이,2022-12-21
CJ프레시웨이,2023-01-19
CJ프레시웨이,2023-05-10
CJ프레시웨이,2023-06-07
CJ프레시웨이,2023-11-07
계룡건설산업,2000-03-09
계룡건설산업,2000-04-10
계룡건설산업,2000-06-08
계룡건설산업,2000-07-10
계룡건설산업,2000-08-23
계룡건설산업,2000-11-06
계룡건설산업,2001-04-20
계룡건설산업,2001-08-03
계룡건설산업,2002-01-31
계룡건설산업,2002-02-19
계룡건설산업,2002-02-21
계룡건설산업,2002-02-25
계룡건설산업,2002-08-07
계룡건설산업,2002-11-07
계룡건설산업,2003-02-13
계룡건설산업,2003-04-02
계룡건설산업,2003-08-25
계룡건설산업,2003-09-26
계룡건설산업,2003-12-09
계룡건설산업,2004-04-01
계룡건설산업,2004-08-12
계룡건설산업,2005-06-29
계룡건설산업,2005-09-28
계룡건설산업,2005-11-21
계룡건설산업,2006-01-27
계룡건설산업,2006-07-25
계룡건설산업,2006-09-07
계룡건설산업,2007-02-09
계룡건설산업,2007-03-29
계룡건설산업,2007-06-22
계룡건설산업,2007-06-29
계룡건설산업,2007-08-23
계룡건설산업,2007-12-20
계룡건설산업,2008-04-29
계룡건설산업,2008-12-09
계룡건설산업,2009-08-04
계룡건설산업,2009-09-18
계룡건설산업,2009-10-09
계룡건설산업,2009-12-21
계룡건설산업,2010-03-12
계룡건설산업,2010-06-23
계룡건설산업,2010-09-28
계룡건설산업,2010-12-15
계룡건설산업,2011-06-21
계룡건설산업,2012-01-18
계룡건설산업,2012-09-18
계룡건설산업,2013-01-03
계룡건설산업,2013-01-14
계룡건설산업,2013-04-24
계룡건설산업,2013-09-11
계룡건설산업,2014-01-09
계룡건설산업,2014-07-02
계룡건설산업,2014-10-29
계룡건설산업,2014-10-31
계룡건설산업,2015-01-22
계룡건설산업,2015-02-17
계룡건설산업,2015-06-25
계룡건설산업,2015-10-08
계룡건설산업,2015-11-20
계룡건설산업,2016-03-03
계룡건설산업,2016-07-13
계룡건설산업,2016-11-10
계룡건설산업,2017-02-09
계룡건설산업,2017-07-25
계룡건설산업,2017-08-21
계룡건설산업,2017-10-26
계룡건설산업,2017-10-31
계룡건설산업,2017-11-14
계룡건설산업,2017-11-17
계룡건설산업,2018-01-04
계룡건설산업,2018-03-09
계룡건설산업,2018-04-25
계룡건설산업,2018-08-17
계룡건설산업,2018-11-26
계룡건설산업,2019-04-02
계룡건설산업,2019-11-11
계룡건설산업,2019-11-19
계룡건설산업,2020-04-13
계룡건설산업,2020-07-20
계룡건설산업,2020-11-10
계룡건설산업,2021-02-17
계룡건설산업,2021-03-18
계룡건설산업,2021-08-27
계룡건설산업,2021-11-12
계룡건설산업,2022-01-07
계룡건설산업,2022-02-18
계룡건설산업,2022-08-10
계룡건설산업,2022-11-15
계룡건설산업,2023-01-17
계룡건설산업,2023-06-19
계룡건설산업,2023-11-15
계룡건설산업,2024-01-10
계룡건설산업,2024-02-01
유안타제9호스팩,2022-09-06
유안타제9호스팩,2022-12-27
유안타제9호스팩,2023-04-03
유안타제9호스팩,2023-09-13
유안타제9호스팩,2023-10-06
유안타제9호스팩,2023-12-22
유안타제9호스팩,2024-03-28
에이플러스에셋,2021-02-16
에이플러스에셋,2021-05-26
에이플러스에셋,2021-07-01
에이플러스에셋,2021-10-15
에이플러스에셋,2022-04-04
에이플러스에셋,2022-07-27
에이플러스에셋,2022-11-03
에이플러스에셋,2023-02-09
에이플러스에셋,2023-04-06
에이플러스에셋,2023-05-04
에이플러스에셋,2023-06-19
에이플러스에셋,2023-07-05
에이플러스에셋,2023-09-20
에이플러스에셋,2023-11-27
에이플러스에셋,2024-02-14
대동기어,2000-03-02
대동기어,2000-07-19
